season,week,game_id,posteam,passer_player_name,passer_player_id,defteam,roof,is_home,l16_passing_yards,l16_yards_per_attempt,l16_attempts,l16_pass_td,l16_int,l16_wp,def16_passing_yards,def16_yards_per_attempt,def16_attempts,def16_pass_td,def16_int,def16_wp,pass_touchdown
2013,11,2013_11_WAS_PHI,WAS,R.Griffin,32013030-2d30-3032-3936-3635a9a33dbc,PHI,0,0,217.875,6.891871372798329,32.4375,1.625,0.75,0.46202125213928935,269.6875,6.865107639808847,40.375,1.875,0.8125,0.5264608620329408,2.0
2013,12,2013_12_CAR_MIA,CAR,C.Newton,32013030-2d30-3032-3739-33399bbb0097,MIA,0,0,210.5625,6.639038040963385,32.625,1.625,0.625,0.6375886942139948,233.375,6.200842546696128,37.9375,1.0625,0.9375,0.5128307955735179,1.0
2013,12,2013_12_CAR_MIA,MIA,R.Tannehill,32013030-2d30-3032-3937-3031bbb58137,CAR,0,1,205.3125,5.573731340433435,37.5625,1.25,0.8125,0.43555919024487655,208.875,5.611071768763869,36.75,1.0625,1.0625,0.3045523150707007,1.0
2013,12,2013_12_CHI_STL,CHI,J.McCown,32013030-2d30-3032-3132-3036625eba8c,LA,1,0,138.625,5.7470204274891765,21.875,0.875,0.5,0.24530257747458004,234.625,6.539287251080032,36.25,1.125,1.25,0.5429460829854004,2.0
2013,12,2013_12_CHI_STL,LA,K.Clemens,32013030-2d30-3032-3432-36348efd1174,CHI,1,1,88.14285714285714,4.915411727176433,16.785714285714285,0.35714285714285715,0.35714285714285715,0.4470696488984423,227.9375,6.454428736531216,35.625,1.5,1.1875,0.46636641329455975,1.0
2013,12,2013_12_DAL_NYG,DAL,T.Romo,32013030-2d30-3032-3136-37385976e857,NYG,0,0,274.875,6.727684290285013,41.3125,2.25,0.75,0.473202008520136,241.9375,6.661478000407867,37.375,1.4375,0.9375,0.4993970269341853,2.0
2013,12,2013_12_DAL_NYG,NYG,E.Manning,32013030-2d30-3032-3238-3033cc58aa39,DAL,0,1,229.4375,6.434372893216121,35.5625,1.625,1.3125,0.46763671985017974,293.75,7.009660178117321,41.8125,1.9375,0.9375,0.45203374699408216,2.0
2013,12,2013_12_DEN_NE,DEN,P.Manning,32013030-2d30-3031-3033-3436e2e70d78,NE,0,0,320.4375,7.974911057582075,40.5,3.0,0.6875,0.6879405399758408,240.375,5.910082559753485,40.75,1.625,1.1875,0.3822318650714176,2.0
2013,12,2013_12_DEN_NE,NE,T.Brady,32013030-2d30-3031-3935-39361b587621,DEN,0,1,266.375,6.33562547735259,43.0,1.6875,0.8125,0.5577405007153051,250.3125,6.2148860542982876,40.3125,1.75,1.0,0.23964541673867432,3.0
2013,12,2013_12_IND_ARI,ARI,C.Palmer,32013030-2d30-3032-3134-32391c8963bc,IND,1,1,225.875,6.449876128874571,36.6875,1.3125,1.25,0.39023018756950595,242.125,7.380290944521284,33.9375,1.25,0.9375,0.5258887842902624,2.0
2013,12,2013_12_IND_ARI,IND,A.Luck,32013030-2d30-3032-3936-363868835ca0,ARI,1,0,225.6875,5.7677382507370805,39.0625,1.5,0.75,0.41133862938338805,224.6875,6.228203635963177,38.5625,1.5625,1.375,0.5445659475034204,1.0
2013,12,2013_12_JAX_HOU,HOU,C.Keenum,32013030-2d30-3032-3839-383680011105,JAX,1,1,217.25,6.567060837713011,34.25,2.0,0.25,0.48406579807056,224.0,7.117145480580648,32.0625,1.6875,0.5625,0.6597519624019491,0.0
2013,12,2013_12_JAX_HOU,JAX,C.Henne,32013030-2d30-3032-3631-3937880c57ee,HOU,1,0,217.5625,5.9411223637279535,37.5625,0.875,1.1875,0.27392262722184774,182.625,5.836160304744772,31.375,1.875,0.375,0.5808887023696596,0.0
2013,12,2013_12_MIN_GB,GB,M.Flynn,32013030-2d30-3032-3633-3439c5e90621,MIN,0,1,75.8125,4.406045823266568,11.75,0.625,0.375,0.7294614885066273,280.4375,6.85510085083537,42.625,2.125,0.75,0.5002199788098318,1.0
2013,12,2013_12_MIN_GB,MIN,C.Ponder,32013030-2d30-3032-3739-35306cea4d9c,GB,0,0,164.0625,5.3999507857398354,30.6875,0.9375,0.9375,0.4499774156172294,223.125,6.341962409245574,35.8125,1.6875,0.625,0.38450677138333333,1.0
2013,12,2013_12_NO_ATL,ATL,M.Ryan,32013030-2d30-3032-3631-34338634c9b6,NO,1,1,277.125,6.961166827833198,41.3125,2.125,1.0,0.4631125196124319,221.5625,6.1004788998174835,36.375,1.3125,1.125,0.4048422090137432,0.0
2013,12,2013_12_NO_ATL,NO,D.Brees,32013030-2d30-3032-3035-33318e1e348d,ATL,1,0,328.25,7.489604548942418,44.1875,2.5625,1.125,0.5398910903921919,261.75,7.650701956930169,35.0625,1.6875,0.6875,0.4883776317717206,2.0
2013,12,2013_12_NYJ_BAL,BAL,J.Flacco,32013030-2d30-3032-3631-3538c6a10853,NYJ,0,1,230.3125,6.34545615244555,36.75,1.625,0.8125,0.5113202060193108,221.5625,6.290925218148256,36.8125,1.5625,0.5,0.5693409369216877,1.0
2013,12,2013_12_NYJ_BAL,NYJ,G.Smith,32013030-2d30-3033-3035-3635405348e4,BAL,0,0,185.2,5.713836128731878,32.9,0.8,1.6,0.3863581989970439,236.1875,6.036303304696275,39.5,1.5,0.8125,0.46045190277559656,0.0
2013,12,2013_12_PIT_CLE,CLE,B.Weeden,32013030-2d30-3032-3936-3737d1b9b493,PIT,0,1,184.1875,5.001106110368742,34.5,0.875,0.875,0.4707077643531794,214.125,5.90013795389093,36.1875,1.25,0.6875,0.5649835616471162,1.0
2013,12,2013_12_PIT_CLE,PIT,B.Roethlisberger,32013030-2d30-3032-3239-3234f41ff7f7,CLE,0,0,239.1875,6.042322848730414,38.5625,1.8125,0.9375,0.39916831671662223,218.4375,5.483129648978781,39.625,1.625,0.9375,0.5030514833220676,2.0
2013,12,2013_12_SD_KC,KC,A.Smith,32013030-2d30-3032-3334-3336b638d37d,LAC,0,1,179.25,5.931877538404614,31.625,1.1875,0.5,0.5890335353896964,254.25,6.674764260731603,38.25,1.5,0.625,0.4212540157742648,3.0
2013,12,2013_12_SD_KC,LAC,P.Rivers,32013030-2d30-3032-3239-34322bc30020,KC,0,0,243.6875,6.630800966888635,36.6875,1.75,0.5625,0.511957475104087,224.0625,6.081494677130557,37.75,1.1875,0.8125,0.4623944557337881,3.0
2013,12,2013_12_SF_WAS,SF,C.Kaepernick,32013030-2d30-3032-3739-373477e16970,WAS,0,0,196.5,7.05514656952129,28.3125,1.375,0.6875,0.5475296845475329,256.5625,7.003258041887243,36.625,1.75,1.0625,0.5237845770587182,3.0
2013,12,2013_12_SF_WAS,WAS,R.Griffin,32013030-2d30-3032-3936-3635a9a33dbc,SF,0,1,220.75,6.557864019857153,33.875,1.5,0.8125,0.413934192348535,245.0,6.199378091226307,39.5,1.5625,1.0625,0.39854344289986865,0.0
2013,12,2013_12_TB_DET,DET,M.Stafford,32013030-2d30-3032-3634-39382e08c011,TB,1,1,313.4375,6.782513765328379,46.1875,1.8125,0.9375,0.4438167915227739,252.3125,6.745444913152895,39.0625,2.0,0.875,0.5052558113921867,3.0
2013,12,2013_12_TB_DET,TB,M.Glennon,32013030-2d30-3033-3035-3230b20b479c,DET,1,0,199.42857142857142,5.546640236112947,37.857142857142854,1.5714285714285714,0.5714285714285714,0.5152998111137468,266.9375,6.780945167654597,39.75,1.8125,1.0,0.48618119394367115,2.0
2013,12,2013_12_TEN_OAK,LV,M.McGloin,32013030-2d30-3033-3034-31396ad2dd9c,TEN,0,1,131.5,5.488235294117647,24.5,1.5,0.0,0.32769832235326424,215.1875,6.044794781376908,36.1875,1.125,1.125,0.5299432516709583,1.0
2013,12,2013_12_TEN_OAK,TEN,R.Fitzpatrick,32013030-2d30-3032-3336-3832b8755c76,LV,0,0,198.5625,6.46294224501437,32.9375,1.0625,0.75,0.44293611143189,235.625,6.55395069461026,36.0625,1.6875,0.75,0.5371504693630068,2.0
2013,13,2013_13_ARI_PHI,ARI,C.Palmer,32013030-2d30-3032-3134-32391c8963bc,PHI,0,0,226.25,6.490210431200152,36.5,1.3125,1.125,0.4388483888774866,266.5,6.634899306475514,41.0,1.875,0.875,0.4961067350552139,3.0
2013,13,2013_13_ARI_PHI,PHI,N.Foles,32013030-2d30-3032-3935-3637b84f8e70,ARI,0,1,203.66666666666666,6.820565073453564,30.8,1.4666666666666666,0.3333333333333333,0.4720656761500788,222.625,5.867380465231469,39.875,1.5,1.375,0.5235563938843455,3.0
2013,13,2013_13_ATL_BUF,ATL,M.Ryan,32013030-2d30-3032-3631-34338634c9b6,BUF,1,0,273.1875,6.943137981679352,40.8125,2.0,0.9375,0.4893168713274106,214.25,5.752730151684313,37.9375,1.6875,1.1875,0.4912444274184904,1.0
2013,13,2013_13_ATL_BUF,BUF,E.Manuel,32013030-2d30-3033-3035-3236366507d8,ATL,1,1,184.57142857142858,5.692458145171569,33.714285714285715,1.1428571428571428,0.5714285714285714,0.5042960535865284,261.1875,7.66275261052494,34.9375,1.6875,0.6875,0.46551600929996867,1.0
2013,13,2013_13_CHI_MIN,CHI,J.McCown,32013030-2d30-3032-3132-3036625eba8c,MIN,1,0,161.44444444444446,5.904758898508898,24.77777777777778,1.0,0.5555555555555556,0.23173050535470127,281.375,6.709649596009116,43.8125,2.125,0.6875,0.48342537245084005,2.0
2013,13,2013_13_CHI_MIN,MIN,M.Cassel,32013030-2d30-3032-3336-3632a25ecc29,CHI,1,1,177.125,5.903274325712529,31.1875,0.75,1.0625,0.3117655323744392,228.3125,6.6294287365312154,34.375,1.5,1.125,0.5125045454374458,1.0
2013,13,2013_13_CIN_SD,CIN,A.Dalton,32013030-2d30-3032-3739-37334d29528c,LAC,0,0,220.5,5.880426110187152,37.6875,1.5,1.1875,0.540270663589094,251.9375,6.747390567351813,37.3125,1.625,0.6875,0.43356811309647253,1.0
2013,13,2013_13_CIN_SD,LAC,P.Rivers,32013030-2d30-3032-3239-34322bc30020,CIN,0,1,256.0625,6.954238466888635,36.5625,1.875,0.5625,0.49136042482483555,208.1875,5.195390603678219,40.625,1.0625,1.125,0.42015574158718383,1.0
2013,13,2013_13_DEN_KC,DEN,P.Manning,32013030-2d30-3031-3033-3436e2e70d78,KC,0,0,313.5625,7.793990004950497,40.5,2.9375,0.6875,0.683275186379232,231.1875,6.248682177130557,37.8125,1.25,0.75,0.4522532649559449,5.0
2013,13,2013_13_DEN_KC,KC,A.Smith,32013030-2d30-3032-3334-3336b638d37d,DEN,0,1,177.75,5.568119916453394,32.6875,1.1875,0.5625,0.5709198949649539,255.875,6.2297740259964005,41.125,1.8125,0.9375,0.24717210878706464,2.0
2013,13,2013_13_GB_DET,DET,M.Stafford,32013030-2d30-3032-3634-39382e08c011,GB,1,1,305.125,6.745729911161712,45.1875,1.875,1.1875,0.43199661127894323,220.875,6.374193689438811,35.1875,1.6875,0.5625,0.39676091355184984,3.0
2013,13,2013_13_GB_DET,GB,M.Flynn,32013030-2d30-3032-3633-3439c5e90621,DET,1,0,89.4375,4.7742890665098106,14.0,0.6875,0.375,0.7457617401075282,261.375,6.928445167654597,38.1875,1.875,0.9375,0.4983753085731996,0.0
2013,13,2013_13_JAX_CLE,CLE,B.Weeden,32013030-2d30-3032-3936-3737d1b9b493,JAX,0,1,183.375,4.9384282166306015,34.6875,0.8125,0.875,0.4401798100174812,217.5625,6.98998592773512,31.75,1.625,0.5,0.6569531752954719,3.0
2013,13,2013_13_JAX_CLE,JAX,C.Henne,32013030-2d30-3032-3631-3937880c57ee,CLE,0,0,209.25,5.674680370263902,37.6875,0.625,1.1875,0.2817029939380361,220.5,5.5534552792308824,39.5625,1.75,0.75,0.5238156484708718,2.0
2013,13,2013_13_MIA_NYJ,MIA,R.Tannehill,32013030-2d30-3032-3937-3031bbb58137,NYJ,0,0,207.4375,5.393175784877879,38.6875,1.25,0.8125,0.44363558301872585,216.6875,6.037191645866296,37.0625,1.4375,0.5625,0.5683336906386457,2.0
2013,13,2013_13_MIA_NYJ,NYJ,M.Simms,32013030-2d30-3032-3931-353182097190,MIA,0,1,38.0,6.0,7.0,0.5,0.0,0.00034091680784816464,229.8125,5.977703354097305,38.6875,1.0,1.0,0.5013003701645766,0.0
2013,13,2013_13_NE_HOU,HOU,C.Keenum,32013030-2d30-3032-3839-383680011105,NE,1,1,202.0,6.036982003503742,34.6,1.6,0.4,0.44027241767336,234.6875,5.760411507121907,40.75,1.75,1.1875,0.4146498606053628,0.0
2013,13,2013_13_NE_HOU,NE,T.Brady,32013030-2d30-3031-3935-39361b587621,HOU,1,0,268.5625,6.215964837939591,44.0625,1.625,0.8125,0.5206427083114075,178.0,5.711160304744772,31.375,1.625,0.3125,0.5641288290773263,2.0
2013,13,2013_13_NO_SEA,NO,D.Brees,32013030-2d30-3032-3035-33318e1e348d,SEA,0,0,330.75,7.673907617996126,43.4375,2.5,1.0,0.5497934766690157,189.5625,5.0855822350126845,37.125,1.25,1.4375,0.36066541948916647,1.0
2013,13,2013_13_NO_SEA,SEA,R.Wilson,32013030-2d30-3032-3932-363323eefb5c,NO,0,1,205.125,7.38853329504449,27.9375,1.75,0.5,0.5980780628804083,223.625,5.897978899817484,37.5625,1.25,1.0625,0.3996454646547083,3.0
2013,13,2013_13_NYG_WAS,NYG,E.Manning,32013030-2d30-3032-3238-3033cc58aa39,WAS,0,0,223.875,6.245234788377411,35.625,1.5625,1.3125,0.43531560544589126,253.75,7.049496729670048,36.125,1.875,1.0625,0.535882603440549,1.0
2013,13,2013_13_NYG_WAS,WAS,R.Griffin,32013030-2d30-3032-3936-3635a9a33dbc,NYG,0,1,207.5,6.106301519857153,34.0,1.25,0.8125,0.3798999887415053,242.125,6.572471303979296,38.0,1.5,0.9375,0.53598604894238,1.0
2013,13,2013_13_OAK_DAL,DAL,T.Romo,32013030-2d30-3032-3136-37385976e857,LV,1,1,261.1875,6.618169781356442,39.9375,2.1875,0.6875,0.5059107248006683,243.0,6.618226262792079,36.8125,1.625,0.75,0.5111166491278364,1.0
2013,13,2013_13_OAK_DAL,LV,M.McGloin,32013030-2d30-3033-3034-31396ad2dd9c,DAL,1,0,174.33333333333334,6.367156862745098,27.0,1.3333333333333333,0.3333333333333333,0.3754125187928378,285.375,6.7104414281173215,41.9375,1.8125,0.875,0.42363721343349225,0.0
2013,13,2013_13_PIT_BAL,BAL,J.Flacco,32013030-2d30-3032-3631-3538c6a10853,PIT,0,1,226.3125,6.319414485778884,36.375,1.5625,0.875,0.5046217268470546,225.625,5.967666689523114,37.9375,1.25,0.6875,0.5410596166218541,1.0
2013,13,2013_13_PIT_BAL,PIT,B.Roethlisberger,32013030-2d30-3032-3239-3234f41ff7f7,BAL,0,0,240.8125,6.090116966377472,38.5625,1.8125,0.875,0.41230286225366275,236.125,6.069532098005713,39.25,1.4375,0.9375,0.4647213707603943,2.0
2013,13,2013_13_STL_SF,LA,K.Clemens,32013030-2d30-3032-3432-36348efd1174,SF,0,0,92.26666666666667,4.987717612031337,17.333333333333332,0.4,0.3333333333333333,0.47387205352420253,223.1875,5.957190591226307,37.25,1.5,1.0,0.40451018852754367,1.0
2013,13,2013_13_STL_SF,SF,C.Kaepernick,32013030-2d30-3032-3739-373477e16970,LA,0,1,197.75,7.103223492598214,28.3125,1.3125,0.625,0.5405912580070849,237.3125,6.638824288117069,35.875,1.25,1.0625,0.5266494585306639,1.0
2013,13,2013_13_TB_CAR,CAR,C.Newton,32013030-2d30-3032-3739-33399bbb0097,TB,0,1,202.4375,6.27933275641054,33.3125,1.5625,0.6875,0.6192360635022662,248.625,6.464431655577137,40.0,2.125,1.0625,0.5091470056737782,2.0
2013,13,2013_13_TB_CAR,TB,M.Glennon,32013030-2d30-3033-3035-3230b20b479c,CAR,0,0,200.375,5.888310206598828,36.25,1.625,0.5,0.5108613649807998,219.6875,5.709199788087541,38.125,1.125,1.125,0.3167787752286303,0.0
2013,13,2013_13_TEN_IND,IND,A.Luck,32013030-2d30-3032-3936-363868835ca0,TEN,1,1,212.5,5.597986508576802,38.125,1.3125,0.625,0.4017834436447566,217.625,6.134046675316301,36.125,1.0625,1.125,0.5194424552306478,0.0
2013,13,2013_13_TEN_IND,TEN,R.Fitzpatrick,32013030-2d30-3032-3336-3832b8755c76,IND,1,0,209.25,6.6469328867256,33.5625,1.1875,0.75,0.44135068237778713,240.6875,7.397092376122557,33.625,1.25,0.875,0.5389385786976757,1.0
2013,14,2013_14_ATL_GB,ATL,M.Ryan,32013030-2d30-3032-3631-34338634c9b6,GB,0,0,273.625,6.692772009005312,42.3125,1.875,0.9375,0.45136822411736777,234.1875,6.662249244994366,35.875,1.8125,0.625,0.4241476031650609,2.0
2013,14,2013_14_ATL_GB,GB,M.Flynn,32013030-2d30-3032-3633-3439c5e90621,ATL,0,1,93.5625,4.635400177620921,15.3125,0.6875,0.4375,0.6986526484426658,264.375,7.690697322063402,35.3125,1.75,0.5625,0.4999331206426421,1.0
2013,14,2013_14_BUF_TB,BUF,E.Manuel,32013030-2d30-3033-3035-3236366507d8,TB,0,0,187.75,5.801213377025123,33.5,1.125,0.5,0.5248311007698654,249.9375,6.63321568461525,39.4375,2.0625,1.125,0.5128917367258791,0.0
2013,14,2013_14_BUF_TB,TB,M.Glennon,32013030-2d30-3033-3035-3230b20b479c,BUF,0,1,193.66666666666666,5.832344115267335,35.111111111111114,1.4444444444444444,0.5555555555555556,0.48193969260647546,219.625,5.815151535332111,38.4375,1.6875,1.125,0.5036988975481047,2.0
2013,14,2013_14_CAR_NO,CAR,C.Newton,32013030-2d30-3032-3739-33399bbb0097,NO,1,0,205.125,6.372005170203643,33.3125,1.5,0.8125,0.647419927927845,232.5625,6.214570455794713,37.375,1.375,1.0625,0.4058925580715294,1.0
2013,14,2013_14_CAR_NO,NO,D.Brees,32013030-2d30-3032-3035-33318e1e348d,CAR,1,1,318.8125,7.494137633079083,42.6875,2.5625,0.6875,0.5426229373001145,216.125,5.5327174162926696,38.25,1.0,1.1875,0.2961316906520816,4.0
2013,14,2013_14_CLE_NE,CLE,J.Campbell,32013030-2d30-3032-3334-3630311d0939,NE,0,0,148.3125,5.098833909485368,26.1875,0.9375,0.5625,0.4195488811474292,238.1875,5.792669571638036,41.0625,1.5,1.1875,0.39772621981396905,3.0
2013,14,2013_14_CLE_NE,NE,T.Brady,32013030-2d30-3031-3935-39361b587621,CLE,0,1,264.8125,6.368494599844353,42.4375,1.6875,0.75,0.5343933110666182,211.625,5.456150839484582,38.8125,1.8125,0.75,0.5326575807667121,2.0
2013,14,2013_14_DAL_CHI,CHI,J.McCown,32013030-2d30-3032-3132-3036625eba8c,DAL,0,1,179.8,6.176783008658008,26.3,1.1,0.5,0.2658039665631008,286.3125,6.8250247614506545,41.5625,1.75,0.9375,0.4240750530699421,4.0
2013,14,2013_14_DAL_CHI,DAL,T.Romo,32013030-2d30-3032-3136-37385976e857,CHI,0,0,255.8125,6.366902032877739,40.25,2.0625,0.6875,0.5081361504324812,226.25,6.5155770085490525,34.8125,1.4375,1.1875,0.5150468251283707,3.0
2013,14,2013_14_DET_PHI,DET,M.Stafford,32013030-2d30-3032-3634-39382e08c011,PHI,0,0,305.5625,6.876013727586833,44.5625,1.9375,1.25,0.4333155042108958,264.375,6.354539486385559,42.0625,1.875,1.0,0.4858720365449375,0.0
2013,14,2013_14_DET_PHI,PHI,N.Foles,32013030-2d30-3032-3935-3637b84f8e70,DET,0,1,203.5625,6.717997705080665,31.3125,1.5625,0.3125,0.49264596572186065,244.5,6.749377707337136,36.375,1.625,0.8125,0.49945458988359703,1.0
2013,14,2013_14_HOU_JAX,HOU,M.Schaub,32013030-2d30-3032-3237-3837e8f3d1a2,JAX,0,0,253.5625,6.191076235028934,40.5625,1.1875,1.0625,0.3826606843121983,231.9375,7.07531424510858,33.375,1.6875,0.5625,0.6416538654856536,1.0
2013,14,2013_14_HOU_JAX,JAX,C.Henne,32013030-2d30-3032-3631-3937880c57ee,HOU,0,1,207.5625,5.544810240393772,38.25,0.625,1.1875,0.2668678580981405,191.5625,5.965252566649534,32.0,1.625,0.375,0.5766588859916988,2.0
2013,14,2013_14_IND_CIN,CIN,A.Dalton,32013030-2d30-3032-3739-37334d29528c,IND,0,1,220.5,6.084230458013239,36.75,1.5,1.1875,0.5304057417519354,236.0625,7.251715914134253,33.75,1.25,0.9375,0.5294111729832773,3.0
2013,14,2013_14_IND_CIN,IND,A.Luck,32013030-2d30-3032-3936-363868835ca0,CIN,0,0,211.8125,5.587006778847072,38.0625,1.25,0.5625,0.4162015682773671,208.4375,5.26008541973173,40.1875,1.0625,1.125,0.42774375536252524,4.0
2013,14,2013_14_KC_WAS,KC,A.Smith,32013030-2d30-3032-3334-3336b638d37d,WAS,0,0,185.5,5.693470056509417,33.1875,1.3125,0.4375,0.5765198050103287,255.8125,6.994710614663036,36.625,1.75,1.0625,0.5300282982451361,2.0
2013,14,2013_14_KC_WAS,WAS,R.Griffin,32013030-2d30-3032-3936-3635a9a33dbc,KC,0,1,208.8125,5.931993283048916,35.0,1.25,0.8125,0.37691306072013064,242.625,6.494187103238931,38.1875,1.375,0.875,0.46161175109375663,1.0
2013,14,2013_14_MIA_PIT,MIA,R.Tannehill,32013030-2d30-3032-3937-3031bbb58137,PIT,0,0,216.9375,5.51533487578697,39.4375,1.375,0.875,0.4675453474727142,229.375,6.0690180408744645,37.9375,1.25,0.625,0.5549042414380173,3.0
2013,14,2013_14_MIA_PIT,PIT,B.Roethlisberger,32013030-2d30-3032-3239-3234f41ff7f7,MIA,0,1,251.8125,6.1806140424008635,40.1875,1.875,0.875,0.39791232545021554,221.375,5.827490285915487,37.9375,0.9375,1.0625,0.46897015019647037,3.0
2013,14,2013_14_MIN_BAL,BAL,J.Flacco,32013030-2d30-3032-3631-3538c6a10853,MIN,0,1,239.4375,6.532252323616722,38.125,1.625,0.875,0.5283114210854171,282.9375,6.885075732372752,42.875,2.125,0.5625,0.5117591007526711,3.0
2013,14,2013_14_MIN_BAL,MIN,M.Cassel,32013030-2d30-3032-3336-3632a25ecc29,BAL,0,0,176.3125,5.880060039998243,31.1875,0.75,1.0,0.29220988562622374,243.3125,6.109512256735871,40.3125,1.5,0.9375,0.44332403722882774,2.0
2013,14,2013_14_NYG_SD,LAC,P.Rivers,32013030-2d30-3032-3239-34322bc30020,NYG,0,1,255.5625,7.041978851504019,35.75,1.9375,0.5625,0.48465857800288553,243.4375,6.398163067171059,39.0,1.5,0.9375,0.5329991209210053,3.0
2013,14,2013_14_NYG_SD,NYG,E.Manning,32013030-2d30-3032-3238-3033cc58aa39,LAC,0,0,219.6875,6.158719133728455,35.4375,1.5625,1.375,0.43191766747402593,250.625,6.925553889536874,36.3125,1.625,0.625,0.4414377958415648,1.0
2013,14,2013_14_OAK_NYJ,LV,M.McGloin,32013030-2d30-3033-3034-31396ad2dd9c,NYJ,0,0,194.5,6.9003676470588236,27.75,1.0,0.5,0.3933808345525761,233.6875,6.397040130714781,37.75,1.5625,0.5625,0.5791634887821155,2.0
2013,14,2013_14_OAK_NYJ,NYJ,G.Smith,32013030-2d30-3033-3035-3635405348e4,LV,0,1,164.83333333333334,5.270621016367474,30.416666666666668,0.6666666666666666,1.5833333333333333,0.38145062069541585,233.9375,6.404295420184765,36.625,1.625,0.625,0.492826923870874,1.0
2013,14,2013_14_SEA_SF,SEA,R.Wilson,32013030-2d30-3032-3932-363323eefb5c,SF,0,0,211.75,7.507404262786425,28.3125,1.875,0.5,0.6037968410046677,224.9375,5.797063337779859,38.375,1.3125,1.0,0.35107826750710447,1.0
2013,14,2013_14_SEA_SF,SF,C.Kaepernick,32013030-2d30-3032-3739-373477e16970,SEA,0,1,199.25,7.211067664895511,28.0,1.3125,0.5625,0.5857696202832932,185.125,5.024231900564524,36.6875,1.25,1.3125,0.36007336618232777,1.0
2013,14,2013_14_STL_ARI,ARI,C.Palmer,32013030-2d30-3032-3134-32391c8963bc,LA,1,1,235.0625,6.6477476165548435,37.0,1.4375,1.1875,0.4458024064477687,241.3125,6.795799734545641,35.6875,1.3125,1.0625,0.5335523474938125,1.0
2013,14,2013_14_STL_ARI,LA,K.Clemens,32013030-2d30-3032-3432-36348efd1174,ARI,1,0,98.875,4.985360261279379,18.75,0.4375,0.375,0.4500546323724436,228.25,5.965291962336515,40.375,1.625,1.1875,0.5371457400232676,0.0
2013,14,2013_14_TEN_DEN,DEN,P.Manning,32013030-2d30-3031-3033-3436e2e70d78,TEN,0,1,320.75,8.052094400554893,40.25,3.1875,0.75,0.6628086956483294,214.6875,6.0346740884437144,36.25,0.9375,1.1875,0.509546044453346,4.0
2013,14,2013_14_TEN_DEN,TEN,R.Fitzpatrick,32013030-2d30-3032-3336-3832b8755c76,DEN,0,0,207.3125,6.576209202515074,33.6875,1.0625,0.875,0.43691881839929286,257.75,6.152114055758306,41.75,1.8125,0.9375,0.261280360869375,1.0
2013,15,2013_15_ARI_TEN,ARI,C.Palmer,32013030-2d30-3032-3134-32391c8963bc,TEN,0,0,229.9375,6.753050646857874,35.625,1.375,1.125,0.48137940691122066,228.8125,6.173974935901342,37.5625,1.125,1.0625,0.5222927280406785,1.0
2013,15,2013_15_ARI_TEN,TEN,R.Fitzpatrick,32013030-2d30-3032-3336-3832b8755c76,ARI,0,1,202.8125,6.613754990060861,32.6875,1.125,0.9375,0.44015737164942526,225.0,5.713889437792336,40.875,1.5625,1.25,0.48964237601689387,4.0
2013,15,2013_15_BAL_DET,BAL,J.Flacco,32013030-2d30-3032-3631-3538c6a10853,DET,1,0,237.0,6.102957905377728,39.9375,1.6875,1.0625,0.5184850863209741,246.5625,6.8592851147445435,36.25,1.6875,0.875,0.4896876162215794,0.0
2013,15,2013_15_BAL_DET,DET,M.Stafford,32013030-2d30-3032-3634-39382e08c011,BAL,1,1,299.4375,6.889147785557848,43.375,1.875,1.1875,0.4395776013485565,243.1875,6.241428586020621,39.1875,1.625,0.875,0.45396389863707365,1.0
2013,15,2013_15_BUF_JAX,BUF,E.Manuel,32013030-2d30-3033-3035-3236366507d8,JAX,0,0,183.22222222222223,5.5649674462445535,34.22222222222222,1.0,0.8888888888888888,0.47940978651341204,245.625,7.081256868059399,35.9375,1.8125,0.6875,0.6241895868650393,2.0
2013,15,2013_15_BUF_JAX,JAX,C.Henne,32013030-2d30-3032-3631-3937880c57ee,BUF,0,1,202.875,5.534244764203295,37.1875,0.6875,1.125,0.3067046890942486,211.625,5.69126551281804,37.5,1.75,1.1875,0.5349553768134233,2.0
2013,15,2013_15_CHI_CLE,CHI,J.Cutler,32013030-2d30-3032-3432-3236d681c61c,CLE,0,0,202.875,6.075125010081375,31.875,1.4375,0.875,0.5374759642117373,228.4375,5.581150839484582,40.75,1.9375,0.75,0.5347715443569367,3.0
2013,15,2013_15_CHI_CLE,CLE,J.Campbell,32013030-2d30-3032-3334-3630311d0939,CHI,0,1,163.9375,5.3313735920250505,27.25,1.0625,0.5625,0.4202540795485118,229.5625,6.549141823363867,35.375,1.625,1.125,0.4749886785928472,1.0
2013,15,2013_15_CIN_PIT,CIN,A.Dalton,32013030-2d30-3032-3739-37334d29528c,PIT,0,0,231.9375,6.401059462342244,36.875,1.625,1.1875,0.5386936440637806,228.5,6.1104632235987175,37.4375,1.25,0.6875,0.536629485473349,2.0
2013,15,2013_15_CIN_PIT,PIT,B.Roethlisberger,32013030-2d30-3032-3239-3234f41ff7f7,CIN,0,1,254.6875,6.267397051058873,40.0625,1.875,0.8125,0.41677100642245735,217.75,5.377652555281602,40.9375,1.25,1.0625,0.4112041376996652,1.0
2013,15,2013_15_GB_DAL,DAL,T.Romo,32013030-2d30-3032-3136-37385976e857,GB,1,1,246.5,6.297855590189992,38.75,2.1875,0.625,0.5078960027244432,240.5,6.842335581330703,35.8125,1.875,0.5625,0.4496511981989022,2.0
